Time,A160,A180,A220,A240,L130,L150,L250,L270
2023-08-19 21:30:00,31.755022048950195,32.38846206665039,32.21114730834961,31.55786895751953,-44.992210388183594,-11.453533172607422,-68.77584838867188,-2.2824764251708984
2023-08-19 22:30:00,29.34028434753418,29.925521850585938,29.76173210144043,29.15811538696289,-52.46467590332031,-13.356518745422363,-45.07017135620117,-6.813716888427734
2023-08-19 23:30:00,28.108089447021484,28.668743133544922,28.51181411743164,27.933570861816406,-48.61431121826172,-12.376022338867188,-44.85630798339844,-7.375240325927734
2023-08-20 00:30:00,27.767478942871094,28.321346282958984,28.166297912597656,27.595075607299805,-46.75593566894531,-11.902856826782227,-45.788883209228516,-8.119821548461914
2023-08-20 01:30:00,27.088430404663086,27.628738403320312,27.47751235961914,26.92023468017578,-44.713165283203125,-11.382555961608887,-45.14839553833008,-8.002567291259766
2023-08-20 02:30:00,25.906042098999023,26.423946380615234,26.279294967651367,25.746309280395508,-41.14756774902344,-10.474538803100586,-45.54872512817383,-7.184934616088867
2023-08-20 03:30:00,24.716060638427734,25.209716796875,25.071704864501953,24.563217163085938,-38.065147399902344,-9.689545631408691,-45.77643966674805,-6.9431304931640625
2023-08-20 04:30:00,23.686248779296875,24.158723831176758,24.026451110839844,23.539186477661133,-33.534095764160156,-8.53564739227295,-45.34954833984375,-7.937431335449219
2023-08-20 05:30:00,24.794357299804688,25.288925170898438,25.150087356567383,24.640392303466797,-36.586666107177734,-9.41767692565918,-45.77131271362305,-8.140277862548828
2023-08-20 06:30:00,23.23843002319336,23.70180892944336,23.57207489013672,23.093982696533203,-31.27436637878418,-7.960104942321777,-45.45524215698242,-8.916378021240234
2023-08-20 07:30:00,24.88514518737793,25.38152313232422,25.242591857910156,24.726985931396484,-36.67321014404297,-9.191250801086426,-45.18146514892578,-9.75179672241211
2023-08-20 08:30:00,28.536405563354492,29.10562515258789,28.94628143310547,28.35923194885254,-30.064678192138672,-7.652139663696289,-69.78861999511719,-7.417583465576172
2023-08-20 09:30:00,30.27080535888672,30.872949600219727,30.703948974609375,30.084821701049805,-36.52892303466797,-9.298324584960938,-69.41104125976562,-6.81147575378418
2023-08-20 10:30:00,31.464618682861328,32.092227935791016,31.916545867919922,31.26924705505371,-39.031124114990234,-9.933805465698242,-69.81542205810547,-8.091545104980469
2023-08-20 11:30:00,33.177799224853516,33.838157653808594,33.65434646606445,32.971797943115234,-45.1298713684082,-11.325526237487793,-69.23754119873047,-7.274055480957031
2023-08-20 12:30:00,34.20754623413086,34.865421295166016,34.69880676269531,33.99507141113281,-49.24359130859375,-12.536454200744629,-69.63379669189453,-7.316112518310547
2023-08-20 13:30:00,33.319454193115234,33.98298263549805,33.798030853271484,33.11256790161133,-45.944786071777344,-11.61963939666748,-69.48284912109375,-7.075643539428711
2023-08-20 14:30:00,33.20249938964844,33.86378860473633,33.67940139770508,32.9963493347168,-44.66514587402344,-11.316466331481934,-70.1570053100586,-7.555532455444336
2023-08-20 15:30:00,32.74432373046875,33.19615936279297,33.21475601196289,32.541133880615234,-42.277000427246094,-10.830950736999512,-70.63226318359375,-7.9593658447265625
2023-08-20 16:30:00,32.13208770751953,32.7717399597168,32.59361267089844,31.93257713317871,-39.88485336303711,-10.273933410644531,-70.11146545410156,-8.603525161743164
2023-08-20 17:30:00,31.254159927368164,31.865861892700195,31.703073501586914,31.06010627746582,-39.057254791259766,-10.031890869140625,-69.54703521728516,-7.321500778198242
2023-08-20 18:30:00,36.247379302978516,36.970401763916016,36.76868438720703,36.022315979003906,-56.98609161376953,-14.459514617919922,-69.41337585449219,-5.452442169189453
2023-08-20 19:30:00,37.00539016723633,37.77642059326172,37.56962585449219,36.806556701660156,-58.61244201660156,-14.922142028808594,-69.42892456054688,-5.803823471069336
2023-08-20 20:30:00,35.5367431640625,36.245582580566406,36.04718017578125,35.316104888916016,-54.42242431640625,-13.855171203613281,-69.25688171386719,-5.611228942871094
2023-08-20 21:30:00,33.57236099243164,34.24201965332031,34.05457305908203,33.3638916015625,-47.784088134765625,-12.164592742919922,-69.27507019042969,-6.514072418212891
